timestamp,CHWST,CHWRT,CDWRT,POWER,FLOW
1728457200.0,15.5,16.28,27.56,0,0.2
1728458100.0,15.39,16.28,27.56,0,0.2
1728459000.0,15.5,16.28,27.56,0,0.2
1728459900.0,15.5,16.28,27.56,0,0.2
1728460800.0,15.61,16.28,27.45,0,0.2
1728461700.0,17.72,18.22,27.45,0,0.2
1728462600.0,18.33,18.22,27.33,0,0.2
1728463500.0,18.39,18.0,27.17,0,0.2
1728464400.0,17.72,18.0,27.06,0,0.2
1728465300.0,18.33,17.56,26.89,0,0.2
1728466200.0,17.06,17.39,26.72,0,0.2
1728467100.0,18.06,16.61,26.5,0,0.2
1728468000.0,16.72,16.33,26.45,0,0.2
1728468900.0,17.89,15.67,26.33,0,0.2
1728469800.0,16.94,15.78,26.28,0,0.2
1728470700.0,15.67,15.67,26.06,0,0.2
1728471600.0,15.06,15.61,26.0,0,0.2
1728472500.0,14.83,15.5,25.78,0,0.2
1728473400.0,14.67,15.39,25.61,0,0.2
1728474300.0,14.67,15.39,25.33,0,0.2
1728475200.0,14.67,15.39,25.17,0,0.2
1728476100.0,14.67,15.39,25.0,0,0.2
1728477000.0,14.67,15.39,25.0,0,0.2
1728477900.0,14.56,15.33,24.89,0,0.2
1728478800.0,14.56,15.33,24.78,0,0.2
1728479700.0,14.67,15.33,24.78,0,0.2
1728480600.0,14.67,15.33,24.78,0,0.2
1728481500.0,14.67,15.33,24.78,0,0.2
1728482400.0,14.67,15.33,24.78,0,0.2
1728483300.0,14.72,15.33,24.78,0,0.2
1728484200.0,14.72,15.39,24.78,0,0.2
1728485100.0,14.83,15.39,24.78,0,0.2
1728486000.0,14.72,15.39,24.78,0,0.2
1728486900.0,14.83,15.39,24.78,0,0.2
1728487800.0,14.83,15.39,24.78,0,0.2
1728488700.0,14.89,15.39,24.72,0,0.2
1728489600.0,14.89,15.5,24.72,0,0.2
1728490500.0,15.0,15.5,24.72,0,0.2
1728491400.0,14.89,15.5,24.72,0,0.2
1728492300.0,15.0,15.5,24.72,0,0.2
1728493200.0,15.06,15.61,24.72,0,0.2
1728494100.0,15.06,15.61,24.72,0,0.2
1728495000.0,15.06,15.61,24.61,0,0.2
1728495900.0,15.17,15.61,24.61,0,0.2
1728496800.0,15.17,15.67,24.61,0,0.2
1728497700.0,15.17,15.67,24.61,0,0.2
1728498600.0,15.22,15.78,24.61,0,0.2
1728499500.0,15.22,15.78,24.61,0,0.2
1728500400.0,15.33,15.78,24.61,0,0.2
1728501300.0,15.22,15.67,24.61,0,0.2
1728502200.0,16.94,16.0,24.61,0,0.2
1728503100.0,16.72,16.28,24.61,0,0.2
1728504000.0,16.44,16.28,24.61,0,0.2
1728504900.0,16.11,16.28,24.61,0,0.2
1728505800.0,15.83,16.17,24.61,0,0.2
1728506700.0,15.67,16.11,24.61,0,0.2
1728507600.0,17.11,16.44,24.61,0,0.2
1728508500.0,16.78,16.61,24.72,0,0.2
1728509400.0,16.44,16.5,24.72,0,0.2
1728510300.0,16.17,16.44,24.72,0,0.2
1728511200.0,15.94,16.33,24.72,0,0.2
1728512100.0,15.67,16.28,24.72,0,0.2
1728513000.0,15.67,16.28,24.78,0,0.2
1728513900.0,15.61,16.28,24.78,0,0.2
1728514800.0,15.5,16.17,24.89,0,0.2
1728515700.0,15.5,16.17,24.89,0,0.2
1728516600.0,15.5,16.17,25.0,0,0.2
1728517500.0,15.5,16.17,25.0,0,0.2
1728518400.0,15.39,16.11,25.06,0,0.2
1728519300.0,15.39,16.11,25.17,0,0.2
1728520200.0,15.33,16.11,25.17,0,0.2
1728521100.0,15.39,16.11,25.33,0,0.2
1728522000.0,15.39,16.11,25.33,0,0.2
1728523800.0,15.39,16.11,25.5,0,0.2
1728525600.0,15.33,16.11,25.61,0,0.2
1728526500.0,15.33,16.0,25.72,0,0.2
1728527400.0,15.5,16.11,25.78,0,0.2
1728528300.0,15.61,16.11,25.89,0,0.2
1728529200.0,15.61,16.11,25.89,0,0.2
1728530100.0,15.5,16.17,26.0,0,0.2
1728531000.0,15.61,16.17,26.0,0,0.2
1728531900.0,15.61,16.17,26.06,0,0.2
1728532800.0,15.61,16.17,26.06,0,0.2
1728533700.0,15.5,16.17,26.06,0,0.2
1728534600.0,15.61,16.17,26.17,0,0.2
1728535500.0,15.61,16.28,26.17,0,0.2
1728536400.0,15.61,16.28,26.17,0,0.2
1728537300.0,15.61,16.28,26.28,0,0.2
1728538200.0,15.5,16.28,26.33,0,0.2
1728539100.0,15.61,16.28,26.33,0,0.2
1728540000.0,15.61,16.28,26.33,0,0.2
1728540900.0,15.61,16.28,26.28,0,0.2
1728541800.0,15.61,16.28,26.28,0,0.2
1728542700.0,15.61,16.28,26.28,0,0.2
1728543600.0,15.61,16.28,26.28,0,0.2
1728544500.0,15.61,16.28,26.33,0,0.2
1728545400.0,15.61,16.28,26.33,0,0.2
1728546300.0,15.67,16.28,26.33,0,0.2
1728547200.0,15.67,16.28,26.45,0,0.2
1728548100.0,17.72,16.94,26.45,0,0.2
1728549000.0,18.17,16.94,26.33,0,0.2
1728549900.0,17.06,16.94,26.28,0,0.2
1728550800.0,16.28,16.72,26.17,0,0.2
1728551700.0,15.94,16.61,26.06,0,0.2
1728552600.0,15.67,16.44,26.0,0,0.2
1728553500.0,15.5,16.33,25.89,0,0.2
1728554400.0,15.61,16.33,25.78,0,0.2
1728555300.0,15.5,16.33,25.72,0,0.2
1728556200.0,15.61,16.33,25.61,0,0.2
1728557100.0,15.61,16.33,25.61,0,0.2
1728558000.0,15.61,16.28,25.5,0,0.2
1728558900.0,15.61,16.33,25.45,0,0.2
1728559800.0,15.67,16.33,25.33,0,0.2
1728560700.0,15.67,16.33,25.33,0,0.2
1728561600.0,15.78,16.28,25.28,0,0.2
1728562500.0,15.78,16.33,25.28,0,0.2
1728563400.0,15.78,16.33,25.17,0,0.2
1728564300.0,15.83,16.33,25.17,0,0.2
1728565200.0,15.83,16.33,25.06,0,0.2
1728566100.0,15.94,16.33,25.06,0,0.2
1728567000.0,15.94,16.44,25.0,0,0.2
1728567900.0,16.0,16.44,25.0,0,0.2
1728568800.0,16.0,16.44,25.0,0,0.2
1728569700.0,16.11,16.44,24.89,0,0.2
1728570600.0,16.11,16.5,24.89,0,0.2
1728571500.0,16.17,16.5,24.89,0,0.2
1728572400.0,16.28,16.61,24.78,0,0.2
1728573300.0,16.28,16.61,24.78,0,0.2
1728574200.0,16.33,16.72,24.78,0,0.2
1728575100.0,16.33,16.72,24.78,0,0.2
1728576000.0,16.44,16.78,24.72,0,0.2
1728576900.0,16.5,16.78,24.72,0,0.2
1728577800.0,16.5,16.78,24.72,0,0.2
1728578700.0,16.5,16.89,24.72,0,0.2
1728579600.0,16.61,16.89,24.72,0,0.2
1728580500.0,16.61,16.89,24.72,0,0.2
1728581400.0,16.61,16.94,24.72,0,0.2
1728582300.0,16.72,16.94,24.61,0,0.2
1728584100.0,16.72,17.06,24.72,0,0.2
1728585000.0,16.72,17.06,24.72,0,0.2
1728585900.0,16.72,17.06,24.61,0,0.2
1728586800.0,16.72,17.06,24.72,0,0.2
1728587700.0,16.72,17.11,24.61,0,0.2
1728588600.0,16.72,17.06,24.72,0,0.2
1728589500.0,18.06,17.28,24.72,0,0.2
1728590400.0,17.11,17.39,24.72,0,0.2
1728591300.0,15.94,17.11,24.72,0,0.2
1728592200.0,17.39,18.17,24.72,0,0.2
1728593100.0,18.0,17.83,24.72,0,0.2
1728594000.0,17.39,17.72,24.72,0,0.2
1728594900.0,18.06,16.61,24.72,0,0.2
1728595800.0,17.56,16.28,24.72,0,0.2
1728596700.0,17.11,16.17,24.61,0,0.2
1728597600.0,16.78,16.17,24.61,0,0.2
1728598500.0,16.5,16.11,24.56,0,0.2
1728599400.0,16.33,16.11,24.56,0,0.2
1728600300.0,16.17,16.11,24.56,0,0.2
1728601200.0,16.0,16.11,24.61,0,0.2
1728602100.0,15.94,16.17,24.72,0,0.2
1728603000.0,15.94,16.17,24.72,0,0.2
1728603900.0,15.83,16.17,24.78,0,0.2
1728604800.0,15.78,16.17,24.89,0,0.2
1728605700.0,15.78,16.11,25.0,0,0.2
1728606600.0,15.78,16.17,25.0,0,0.2
1728607500.0,15.61,16.11,25.0,0,0.2
1728608400.0,15.39,16.11,25.06,0,0.2
1728609300.0,15.39,16.11,25.17,0,0.2
1728610200.0,15.39,16.11,25.28,0,0.2
1728611100.0,15.5,16.11,25.33,0,0.2
1728612000.0,15.5,16.11,25.33,0,0.2
1728612900.0,15.61,16.11,25.45,0,0.2
1728613800.0,15.5,16.11,25.5,0,0.2
1728614700.0,15.61,16.11,25.61,0,0.2
1728615600.0,15.61,16.11,25.78,0,0.2
1728616500.0,15.61,16.11,25.89,0,0.2
1728617400.0,15.61,16.11,26.0,0,0.2
1728618300.0,15.61,16.11,26.06,0,0.2
1728619200.0,15.61,16.17,26.17,0,0.2
1728620100.0,15.61,16.17,26.28,0,0.2
1728621000.0,15.61,16.17,26.28,0,0.2
1728621900.0,15.61,16.28,26.33,0,0.2
1728622800.0,15.61,16.17,26.45,0,0.2
1728623700.0,15.61,16.28,26.45,0,0.2
1728624600.0,15.67,16.28,26.5,0,0.2
1728625500.0,15.61,16.28,26.5,0,0.2
1728626400.0,15.61,16.28,26.61,0,0.2
1728627300.0,15.61,16.28,26.72,0,0.2
1728628200.0,15.61,16.28,26.72,0,0.2
1728629100.0,15.61,16.28,26.72,0,0.2
1728630000.0,15.61,16.28,26.72,0,0.2
1728630900.0,15.61,16.28,26.72,0,0.2
1728631800.0,15.67,16.28,26.78,0,0.2
1728632700.0,15.67,16.28,26.78,0,0.2
1728633600.0,15.78,16.28,26.78,0,0.2
1728634500.0,17.72,16.78,26.78,0,0.2
1728635400.0,18.17,16.78,26.72,0,0.2
1728636300.0,17.61,16.94,26.61,0,0.2
1728637200.0,16.44,16.94,26.5,0,0.2
1728638100.0,15.83,16.78,26.45,0,0.2
1728639000.0,15.61,16.72,26.28,0,0.2
1728639900.0,15.5,16.72,26.06,0,0.2
1728640800.0,15.39,16.61,26.0,0,0.2
1728641700.0,15.39,16.61,25.89,0,0.2
1728643500.0,15.39,16.44,25.72,0,0.2
1728644400.0,15.39,16.44,25.72,0,0.2
1728645300.0,15.5,16.44,25.61,0,0.2
1728646200.0,15.5,16.33,25.5,0,0.2
1728647100.0,15.5,16.33,25.5,0,0.2
1728648000.0,15.61,16.33,25.45,0,0.2
1728648900.0,15.67,16.33,25.45,0,0.2
1728649800.0,15.67,16.33,25.45,0,0.2
1728650700.0,15.78,16.33,25.33,0,0.2
1728651600.0,15.78,16.33,25.33,0,0.2
1728652500.0,15.83,16.33,25.33,0,0.2
1728653400.0,15.83,16.44,25.33,0,0.2
1728654300.0,15.94,16.44,25.33,0,0.2
1728655200.0,15.94,16.44,25.33,0,0.2
1728656100.0,16.0,16.44,25.28,0,0.2
1728657000.0,16.11,16.5,25.28,0,0.2
1728657900.0,16.11,16.5,25.28,0,0.2
1728658800.0,16.17,16.5,25.28,0,0.2
1728659700.0,16.28,16.61,25.17,0,0.2
1728660600.0,16.28,16.61,25.17,0,0.2
1728661500.0,16.33,16.72,25.17,0,0.2
1728662400.0,16.33,16.78,25.17,0,0.2
1728663300.0,16.44,16.78,25.06,0,0.2
1728664200.0,16.44,16.89,25.0,0,0.2
1728665100.0,16.5,16.89,25.0,0,0.2
1728666000.0,16.61,16.94,25.0,0,0.2
1728666900.0,16.61,16.94,25.0,0,0.2
1728667800.0,16.72,16.94,25.0,0,0.2
1728668700.0,16.72,17.06,25.0,0,0.2
1728669600.0,16.72,17.06,25.0,0,0.2
1728670500.0,16.72,17.06,25.06,0,0.2
1728671400.0,16.78,17.11,25.06,0,0.2
1728672300.0,16.78,17.11,25.0,0,0.2
1728673200.0,16.78,17.22,25.0,0,0.2
1728674100.0,16.78,17.22,24.89,0,0.2
1728675000.0,16.78,17.22,24.89,0,0.2
1728675900.0,16.89,17.22,24.89,0,0.2
1728676800.0,16.89,17.28,24.89,0,0.2
1728677700.0,16.89,17.28,24.78,0,0.2
1728678600.0,16.94,17.28,24.89,0,0.2
1728679500.0,16.94,17.28,24.89,0,0.2
1728680400.0,16.94,17.28,24.89,0,0.2
1728681300.0,16.94,17.39,24.89,0,0.2
1728682200.0,17.06,17.39,24.89,0,0.2
1728683100.0,17.06,17.39,24.89,0,0.2
1728684000.0,17.06,17.45,24.89,0,0.2
1728684900.0,17.11,17.45,24.89,0,0.2
1728685800.0,17.11,17.45,25.0,0,0.2
1728686700.0,17.22,17.45,25.0,0,0.2
1728687600.0,18.78,18.5,25.0,0,0.2
1728688500.0,17.39,18.33,25.0,0,0.2
1728689400.0,18.5,16.94,24.89,0,0.2
1728690300.0,18.0,16.5,24.89,0,0.2
1728691200.0,18.33,15.17,24.89,0,0.2
1728692100.0,17.28,15.06,24.78,0,0.2
1728693000.0,15.78,15.06,24.78,0,0.2
1728693900.0,17.56,14.39,24.78,0,0.2
1728694800.0,18.17,13.28,24.78,0,0.2
1728695700.0,18.0,12.33,24.78,0,0.2
1728696600.0,17.89,12.0,24.72,0,0.2
1728697500.0,17.06,12.61,24.72,0,0.2
1728698400.0,16.33,12.94,24.72,0,0.2
1728699300.0,17.22,12.61,24.72,0,0.2
1728700200.0,16.94,12.44,24.72,0,0.2
1728701100.0,16.5,12.61,24.72,0,0.2
1728702000.0,16.11,12.94,24.72,0,0.2
1728702900.0,15.94,12.44,24.78,0,0.2
1728704700.0,15.33,12.33,24.78,0,0.2
1728705600.0,15.06,12.28,24.78,0,0.2
1728706500.0,14.83,12.11,24.78,0,0.2
1728707400.0,15.0,12.5,24.89,0,0.2
1728708300.0,14.72,12.67,24.89,0,0.2
1728709200.0,14.39,12.83,24.89,0,2.6
1728710100.0,14.72,12.78,25.0,0,0.2
1728711000.0,14.5,12.83,25.0,0,0.2
1728711900.0,14.67,12.83,25.0,0,0.2
1728712800.0,14.72,12.83,25.06,0,0.2
1728713700.0,14.67,12.94,25.06,0,0.2
1728714600.0,14.83,13.28,25.17,0,0.2
1728715500.0,14.56,12.61,25.17,0,0.2
1728716400.0,14.5,12.28,25.17,0,0.2
1728717300.0,14.56,12.17,25.17,0,0.2
1728718200.0,14.5,12.44,25.17,0,0.2
1728719100.0,14.39,12.17,25.17,0,0.2
1728720000.0,14.39,12.33,25.17,0,0.2
1728720900.0,14.39,12.67,25.17,0,0.2
1728721800.0,14.33,12.94,25.06,0,0.2
1728722700.0,13.78,13.06,25.06,0,0.2
1728723600.0,13.56,13.11,25.06,0,0.2
1728724500.0,13.39,13.22,25.0,0,0.2
1728725400.0,13.28,13.28,25.0,0,0.2
1728726300.0,13.28,13.39,24.89,0,0.2
1728727200.0,13.39,13.44,24.89,0,0.2
1728728100.0,13.39,13.56,24.72,0,0.2
1728729000.0,13.44,13.56,24.61,0,0.2
1728729900.0,13.44,13.61,24.56,0,0.2
1728730800.0,13.56,13.72,24.45,0,0.2
1728731700.0,13.56,13.78,24.45,0,0.2
1728732600.0,13.61,13.89,24.45,0,0.2
1728733500.0,13.72,13.89,24.45,0,0.2
1728734400.0,13.78,13.94,24.45,0,0.2
1728735300.0,13.89,14.06,24.45,0,0.2
1728736200.0,13.89,14.11,24.45,0,0.2
1728737100.0,13.94,14.22,24.56,0,0.2
1728738000.0,14.06,14.22,24.45,0,0.2
1728738900.0,14.11,14.33,24.33,0,0.2
1728739800.0,14.22,14.39,24.28,0,0.2
1728740700.0,14.22,14.5,24.17,0,0.2
1728741600.0,14.33,14.5,24.17,0,0.2
1728742500.0,14.39,14.56,24.28,0,0.2
1728743400.0,14.39,14.56,24.28,0,0.2
1728744300.0,14.5,14.67,24.28,0,0.2
1728745200.0,14.56,14.72,24.28,0,0.2
1728746100.0,14.67,14.83,24.33,0,0.2
1728747000.0,14.67,14.89,24.33,0,0.2
1728747900.0,14.72,14.89,24.45,0,0.2
1728748800.0,14.83,15.0,24.45,0,0.2
1728749700.0,14.83,15.0,24.45,0,0.2
1728750600.0,14.89,15.06,24.56,0,0.2
1728751500.0,15.0,15.17,24.56,0,0.2
1728752400.0,15.06,15.17,24.56,0,0.2
1728753300.0,15.06,15.22,24.61,0,0.2
1728754200.0,15.17,15.22,24.61,0,0.2
1728755100.0,15.22,15.33,24.61,0,0.2
1728756000.0,15.33,15.39,24.61,0,0.2
1728756900.0,15.39,15.39,24.72,0,0.2
1728757800.0,15.5,15.5,24.72,0,0.2
1728758700.0,15.5,15.61,24.72,0,0.2
1728759600.0,15.61,15.61,24.72,0,0.2
1728760500.0,15.67,15.67,24.78,0,0.2
1728761400.0,15.67,15.67,24.78,0,0.2
1728762300.0,15.78,15.78,24.78,0,0.2
1728763200.0,15.83,15.83,24.78,0,0.2
1728764100.0,15.83,15.83,24.78,0,0.2
1728765000.0,15.94,15.94,24.89,0,0.2
1728765900.0,15.94,16.0,24.89,0,0.2
1728766800.0,16.0,16.0,24.89,0,0.2
1728767700.0,16.11,16.11,24.89,0,0.2
1728768600.0,16.11,16.17,24.89,0,0.2
1728769500.0,16.17,16.17,24.89,0,0.2
1728770400.0,16.28,16.28,24.89,0,0.2
1728771300.0,16.28,16.28,24.89,0,0.2
1728772200.0,16.33,16.33,24.89,0,0.2
1728773100.0,16.33,16.44,24.89,0,0.2
1728774000.0,16.44,16.44,24.89,0,0.2
1728774900.0,16.44,16.5,25.0,0,0.2
1728775800.0,16.5,16.5,25.0,0,0.2
1728776700.0,16.61,16.61,25.0,0,0.2
1728777600.0,16.72,16.61,25.0,0,0.2
1728778500.0,16.72,16.72,25.0,0,0.2
1728779400.0,16.78,16.78,25.0,0,0.2
1728780300.0,16.78,16.78,25.0,0,0.2
1728781200.0,16.89,16.89,25.0,0,0.2
1728782100.0,16.89,16.94,25.0,0,0.2
1728783000.0,16.94,16.94,25.0,0,0.2
1728783900.0,17.06,17.06,25.0,0,0.2
1728784800.0,17.06,17.06,24.89,0,0.2
1728785700.0,17.11,17.06,24.89,0,0.2
1728786600.0,17.11,17.11,24.89,0,0.2
1728787500.0,17.22,17.11,24.89,0,0.2
1728788400.0,17.22,17.22,24.89,0,0.2
1728790200.0,17.28,17.28,24.89,0,0.2
1728791100.0,17.39,17.39,24.89,0,0.2
1728792000.0,17.45,17.39,24.89,0,0.2
1728792900.0,17.56,17.45,24.89,0,0.2
1728793800.0,17.61,17.45,24.89,0,0.2
1728794700.0,17.61,17.56,24.78,0,0.2
1728795600.0,17.72,17.61,24.72,0,0.2
1728796500.0,17.72,17.61,24.61,0,0.2
1728798300.0,17.83,17.72,24.61,0,0.2
1728799200.0,17.83,17.83,24.61,0,0.2
1728800100.0,17.89,17.83,24.61,0,0.2
1728801000.0,17.89,17.89,24.61,0,0.2
1728801900.0,18.0,17.89,24.61,0,0.2
1728802801.0,18.0,18.0,24.61,0,0.2
1728803700.0,18.0,18.0,24.61,0,0.2
1728804600.0,18.06,18.06,24.61,0,0.2
1728805500.0,18.06,18.06,24.56,0,0.2
1728806400.0,18.17,18.17,24.56,0,0.2
1728807300.0,18.17,18.17,24.45,0,0.2
1728808200.0,18.22,18.17,24.45,0,0.2
1728809100.0,18.22,18.22,24.45,0,0.2
1728810000.0,18.33,18.33,24.45,0,0.2
1728810900.0,18.33,18.33,24.45,0,0.2
1728811800.0,18.33,18.33,24.45,0,0.2
1728812700.0,18.39,18.33,24.45,0,0.2
1728813600.0,18.39,18.39,24.56,0,0.2
1728814500.0,18.5,18.39,24.56,0,0.2
1728815400.0,18.5,18.5,24.56,0,0.2
1728816300.0,18.5,18.5,24.56,0,0.2
1728817200.0,18.56,18.5,24.56,0,0.2
1728818100.0,18.56,18.56,24.56,0,0.2
1728819000.0,18.56,18.56,24.56,0,0.2
1728819900.0,18.67,18.67,24.56,0,0.2
1728820800.0,18.67,18.67,24.61,0,0.2
1728821700.0,18.67,18.67,24.56,0,0.2
1728822600.0,18.78,18.78,24.56,0,0.2
1728823500.0,18.78,18.78,24.56,0,0.2
1728824400.0,18.83,18.78,24.56,0,0.2
1728825300.0,18.83,18.83,24.56,0,0.2
1728826200.0,18.83,18.83,24.56,0,0.2
1728827100.0,18.95,18.95,24.56,0,0.2
1728828000.0,18.95,18.95,24.56,0,0.2
1728828900.0,19.0,18.95,24.56,0,0.2
1728829800.0,19.0,19.0,24.56,0,0.2
1728830700.0,19.0,19.0,24.56,0,0.2
1728831600.0,19.0,19.0,24.45,0,0.2
1728832500.0,19.11,19.11,24.45,0,0.2
1728833400.0,19.11,19.11,24.45,0,0.2
1728834300.0,19.11,19.11,24.45,0,0.2
1728835200.0,19.17,19.17,24.45,0,0.2
1728836100.0,19.17,19.17,24.45,0,0.2
1728837000.0,19.28,19.17,24.45,0,0.2
1728837900.0,19.28,19.28,24.45,0,0.2
1728838800.0,19.28,19.28,24.45,0,0.2
1728839700.0,19.28,19.28,24.33,0,0.2
1728840600.0,19.33,19.33,24.33,0,0.2
1728841500.0,19.33,19.33,24.33,0,0.2
1728842400.0,19.33,19.33,24.33,0,0.2
1728843300.0,19.45,19.33,24.33,0,0.2
1728844200.0,19.45,19.45,24.33,0,0.2
1728845100.0,19.45,19.45,24.33,0,0.2
1728846000.0,19.5,19.45,24.33,0,0.2
1728846900.0,19.5,19.45,24.33,0,0.2
1728847800.0,19.5,19.5,24.33,0,0.2
1728848700.0,19.61,19.5,24.45,0,0.2
1728849600.0,20.06,19.61,24.45,0,0.2
1728850500.0,18.5,19.61,24.33,0,0.2
1728852300.0,17.83,19.61,24.33,0,0.2
1728853200.0,19.45,19.33,24.33,0,0.2
1728854100.0,17.89,18.95,24.33,0,0.2
1728855000.0,18.78,18.0,24.28,0,0.2
1728855900.0,19.61,16.61,24.28,0,0.2
1728856800.0,18.06,16.44,24.33,0,0.2
1728857700.0,17.56,16.33,24.28,0,0.2
1728858600.0,17.28,16.33,24.33,0,0.2
1728859500.0,17.11,16.44,24.33,0,0.2
1728860400.0,16.94,16.44,24.33,0,0.2
1728861300.0,16.89,16.5,24.33,0,0.2
1728862200.0,16.78,16.61,24.33,0,0.2
1728863100.0,16.72,16.61,24.33,0,0.2
1728864000.0,16.72,16.61,24.33,0,0.2
1728864900.0,16.61,16.61,24.45,0,0.2
1728865800.0,16.5,16.61,24.45,0,0.2
1728866700.0,16.44,16.61,24.56,0,0.2
1728867600.0,16.44,16.61,24.61,0,0.2
1728868500.0,16.33,16.61,24.72,0,0.2
1728869400.0,16.33,16.61,24.78,0,0.2
1728870300.0,16.28,16.61,24.89,0,0.2
1728871200.0,16.33,16.72,24.89,0,0.2
1728872100.0,16.28,16.72,25.06,0,0.2
1728873000.0,16.28,16.61,25.06,0,0.2
1728873900.0,16.28,16.72,25.17,0,0.2
1728874800.0,16.28,16.72,25.28,0,0.2
1728875700.0,16.28,16.72,25.28,0,0.2
1728876600.0,16.28,16.72,25.33,0,0.2
1728877500.0,16.28,16.72,25.45,0,0.2
1728878400.0,16.17,16.72,25.5,0,0.2
1728879300.0,16.17,16.72,25.61,0,0.2
1728880200.0,16.17,16.72,25.72,0,0.2
1728881100.0,16.11,16.72,25.78,0,0.2
1728882000.0,16.11,16.72,25.89,0,0.2
1728882900.0,16.11,16.72,25.89,0,0.2
1728883800.0,16.11,16.72,26.0,0,0.2
1728884700.0,16.11,16.72,26.06,0,0.2
1728885600.0,16.11,16.72,26.06,0,0.2
1728886500.0,16.11,16.72,26.17,0,0.2
1728887400.0,16.0,16.72,26.28,0,0.2
1728888300.0,16.11,16.72,26.28,0,0.2
1728889200.0,16.0,16.78,26.33,0,0.2
1728890100.0,16.0,16.78,26.33,0,0.2
1728891000.0,16.0,16.72,26.33,0,0.2
1728891900.0,15.94,16.72,26.45,0,0.2
1728892800.0,15.94,16.78,26.45,0,0.2
1728893700.0,18.22,17.06,26.45,0,0.2
1728894600.0,18.56,17.11,26.45,0,0.2
1728895500.0,18.67,16.72,26.33,0,0.2
1728896400.0,17.11,16.33,26.17,0,0.2
1728897300.0,16.11,16.11,26.0,0,0.2
1728898200.0,15.78,16.0,25.78,0,0.2
1728899100.0,15.61,16.0,25.61,0,0.2
1728900000.0,15.5,16.0,25.45,0,0.2
1728900900.0,15.39,16.0,25.33,0,0.2
1728901800.0,15.39,16.0,25.28,0,0.2
1728902700.0,15.39,15.94,25.17,0,0.2
1728903600.0,15.39,16.0,25.06,0,0.2
1728904500.0,15.39,15.94,25.0,0,0.2
1728905400.0,15.5,16.0,24.89,0,0.2
1728906300.0,15.39,16.0,24.78,0,0.2
1728907200.0,15.5,16.0,24.72,0,0.2
1728908100.0,15.61,16.0,24.72,0,0.2
1728909000.0,15.5,16.0,24.61,0,0.2
1728909900.0,15.61,16.0,24.61,0,0.2
1728910800.0,15.61,16.0,24.61,0,0.2
1728911700.0,15.67,16.11,24.61,0,0.2
1728912600.0,15.67,16.11,24.56,0,0.2
1728913500.0,15.78,16.11,24.56,0,0.2
1728914400.0,15.78,16.17,24.56,0,0.2
1728915300.0,15.83,16.17,24.56,0,0.2
1728916200.0,15.83,16.17,24.56,0,0.2
1728917100.0,15.94,16.28,24.56,0,0.2
1728918000.0,16.0,16.28,24.56,0,0.2
1728918900.0,16.0,16.33,24.56,0,0.2
1728919800.0,16.0,16.33,24.56,0,0.2
1728920700.0,16.11,16.33,24.56,0,0.2
1728921600.0,16.11,16.44,24.45,0,0.2
1728922500.0,16.17,16.44,24.45,0,0.2
1728923400.0,16.28,16.5,24.45,0,0.2
1728924300.0,16.28,16.5,24.45,0,0.2
1728925200.0,16.33,16.61,24.45,0,0.2
1728926100.0,16.44,16.72,24.45,0,0.2
1728927000.0,16.5,16.72,24.45,0,0.2
1728927900.0,16.5,16.78,24.45,0,0.2
1728928800.0,16.61,16.78,24.33,0,0.2
1728929700.0,16.61,16.89,24.33,0,0.2
1728930600.0,16.72,16.89,24.33,0,0.2
1728931500.0,16.72,16.94,24.33,0,0.2
1728932400.0,16.72,16.94,24.33,0,0.2
1728933300.0,16.72,16.94,24.45,0,0.2
1728934200.0,16.72,16.94,24.45,0,0.2
1728935100.0,18.06,16.94,24.56,0,0.2
1728936000.0,17.11,17.06,24.56,0,0.2
1728936900.0,17.61,17.06,24.56,0,0.2
1728937800.0,18.06,17.83,24.45,0,0.2
1728938700.0,18.17,17.06,24.45,0,0.2
1728939600.0,17.45,17.06,24.45,0,0.2
1728940500.0,16.89,16.78,24.45,0,0.2
1728941400.0,16.61,16.72,24.45,0,0.2
1728942300.0,16.33,16.61,24.56,0,0.2
1728943200.0,16.17,16.61,24.61,0,0.2
1728944100.0,16.0,16.5,24.61,0,0.2
1728945000.0,15.94,16.44,24.72,0,0.2
1728945900.0,15.83,16.5,24.78,0,0.2
1728946800.0,15.83,16.5,24.78,0,0.2
1728947700.0,15.78,16.44,25.0,0,0.2
1728948600.0,15.78,16.44,25.0,0,0.2
1728949500.0,15.78,16.44,25.06,0,0.2
1728950400.0,15.78,16.33,25.17,0,0.2
1728951300.0,15.67,16.33,25.28,0,0.2
1728952200.0,15.67,16.33,25.33,0,0.2
1728953100.0,15.67,16.33,25.45,0,0.2
1728954000.0,15.61,16.33,25.5,0,0.2
1728954900.0,15.67,16.33,25.61,0,0.2
1728955800.0,15.67,16.28,25.72,0,0.2
1728956700.0,15.61,16.28,25.89,0,0.2
1728957600.0,15.67,16.28,26.0,0,0.2
1728958500.0,15.5,16.28,26.0,0,0.2
1728959400.0,15.5,16.28,26.06,0,0.2
1728960300.0,15.5,16.28,26.06,0,0.2
1728961200.0,15.61,16.28,26.17,0,0.2
1728962100.0,15.61,16.28,26.17,0,0.2
1728963000.0,15.5,16.28,26.28,0,0.2
1728963900.0,15.61,16.28,26.33,0,0.2
1728964800.0,15.61,16.33,26.33,0,0.2
1728965700.0,15.61,16.33,26.45,0,0.2
